mode,load,0_efficientnet_b5-32,1_squeezenet1_0-32,2_vgg19-8
mps-uncap,0.8,0.0152587890625,0.0095367431640625,0.010967254638671875
mps-uncap,0.9,0.016689300537109375,0.010728836059570312,0.010728836059570312
mps-uncap,1.0,0.018596649169921875,0.010728836059570312,0.010251998901367188
mps-uncap,0.5,0.015020370483398438,0.01239776611328125,0.010728836059570312
mps-uncap,0.6,0.01811981201171875,0.010728836059570312,0.010728836059570312
mps-uncap,0.7,0.015974044799804688,0.010013580322265625,0.010013580322265625
mps-uncap,0.1,0.024557113647460938,0.020503997802734375,0.011444091796875
mps-uncap,0.2,0.019550323486328125,0.011205673217773438,0.011920928955078125
mps-uncap,0.3,0.0152587890625,0.012159347534179688,0.012159347534179688
mps-uncap,0.4,0.016927719116210938,0.01239776611328125,0.010967254638671875
