mode,load,0_efficientnet_b5-32,1_squeezenet1_0-32,2_vgg19-8
mps-uncap,0.8,119.3653583526611,30.753660202026378,27.07233428955078
mps-uncap,0.9,376.60748958587664,58.65073204040527,48.440575599670396
mps-uncap,1.0,757.5708627700807,190.66143035888675,315.2278661727905
mps-uncap,0.5,31.245851516723622,6.589722633361826,7.73005485534668
mps-uncap,0.6,31.34632110595703,8.885097503662108,9.077692031860353
mps-uncap,0.7,47.696948051452644,12.330842018127433,13.24577331542969
mps-uncap,0.1,0.069427490234375,0.06985664367675781,0.07152557373046875
mps-uncap,0.2,0.0704050064086914,0.07333755493164065,0.07174015045166016
mps-uncap,0.3,1.5720844268800078,1.8405437469482415,3.1766414642334015
mps-uncap,0.4,22.38845825195313,3.0459642410278316,4.080700874328614
