mode,load,0_efficientnet_b5-32,1_squeezenet1_0-32,2_vgg19-8
mps-uncap,0.8,602.3499965667725,116.37735366821289,127.9153823852539
mps-uncap,0.9,1035.3872776031494,175.51040649414062,138.56744766235352
mps-uncap,1.0,1663.0210876464844,350.111722946167,574.8593807220459
mps-uncap,0.5,146.07667922973633,58.70532989501953,63.462018966674805
mps-uncap,0.6,147.7069854736328,65.95683097839355,66.94889068603516
mps-uncap,0.7,334.96594429016113,92.76533126831055,76.06649398803711
mps-uncap,0.1,61.03658676147461,18.915176391601562,18.800973892211914
mps-uncap,0.2,80.09099960327148,20.061731338500977,20.17951011657715
mps-uncap,0.3,103.80935668945312,45.93205451965332,40.05765914916992
mps-uncap,0.4,140.6879425048828,32.659292221069336,38.29622268676758
