mode,load,0_efficientnet_b5-32,1_squeezenet1_0-32,2_vgg19-8
mps-uncap,0.8,27.49776840209961,5.554437637329102,5.9223175048828125
mps-uncap,0.9,27.521371841430664,5.5522918701171875,5.950212478637695
mps-uncap,1.0,28.225421905517578,5.614519119262695,5.958080291748047
mps-uncap,0.5,27.379512786865234,5.573749542236328,5.892515182495117
mps-uncap,0.6,27.415037155151367,5.54966926574707,5.929470062255859
mps-uncap,0.7,27.48847007751465,5.559444427490234,5.905866622924805
mps-uncap,0.1,27.503252029418945,5.55419921875,5.913972854614258
mps-uncap,0.2,27.38666534423828,5.564689636230469,5.882978439331055
mps-uncap,0.3,27.47035026550293,5.551576614379883,5.914926528930664
mps-uncap,0.4,27.439594268798828,5.560398101806641,5.897760391235352
