mode,load,0_efficientnet_b5-32,1_squeezenet1_0-32,2_vgg19-8
mps-uncap,0.8,27.538061141967773,5.593776702880859,5.935192108154297
mps-uncap,0.9,27.985095977783203,5.6056976318359375,5.962133407592773
mps-uncap,1.0,28.54299545288086,5.651235580444336,5.970954895019531
mps-uncap,0.5,27.454137802124023,5.60307502746582,5.908012390136719
mps-uncap,0.6,27.472734451293945,5.588769912719727,5.944728851318359
mps-uncap,0.7,27.545690536499023,5.5789947509765625,5.951881408691406
mps-uncap,0.1,27.53758430480957,5.603790283203125,5.940437316894531
mps-uncap,0.2,27.470111846923828,5.577564239501953,5.904436111450195
mps-uncap,0.3,27.49347686767578,5.564451217651367,5.9604644775390625
mps-uncap,0.4,27.472734451293945,5.580425262451172,5.916118621826172
