mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,29.870271682739258,8.48698616027832,6.237983703613281
mps-uncap,0.9,29.106616973876953,8.29458236694336,6.2618255615234375
mps-uncap,1.0,28.797149658203125,7.695913314819336,7.321357727050781
mps-uncap,0.5,27.112483978271484,7.844209671020508,6.4105987548828125
mps-uncap,0.6,27.470827102661133,7.845163345336914,5.863189697265625
mps-uncap,0.7,27.718067169189453,7.570028305053711,6.35981559753418
mps-uncap,0.1,27.33325958251953,7.267475128173828,5.930900573730469
mps-uncap,0.2,25.143146514892578,7.446050643920898,6.286144256591797
mps-uncap,0.3,27.253389358520508,7.4520111083984375,6.020307540893555
mps-uncap,0.4,25.385618209838867,7.869482040405273,6.358623504638672
