mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,143.17870140075684,55.31740188598633,34.35921669006348
mps-uncap,0.9,230.20362854003906,74.29075241088867,59.42511558532715
mps-uncap,1.0,1299.7193336486816,114.47024345397949,352.2186279296875
mps-uncap,0.5,56.63418769836426,28.342723846435547,22.523880004882812
mps-uncap,0.6,57.16848373413086,21.28005027770996,27.339458465576172
mps-uncap,0.7,122.76577949523926,32.994985580444336,33.78772735595703
mps-uncap,0.1,24.71017837524414,11.60883903503418,3.8933753967285156
mps-uncap,0.2,34.746646881103516,11.365413665771484,7.469654083251953
mps-uncap,0.3,59.20124053955078,15.287637710571289,9.476423263549805
mps-uncap,0.4,35.094499588012695,37.10818290710449,12.525558471679688
