mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,112.17546463012684,26.68731212615965,24.96018409729001
mps-uncap,0.9,207.60185718536385,41.46856784820552,36.361896991729715
mps-uncap,1.0,1249.3524146080017,91.90954208374004,322.29241371154785
mps-uncap,0.5,37.709097862243596,14.397358894348168,9.412703514099123
mps-uncap,0.6,41.12429618835445,14.413475990295412,11.516718864440918
mps-uncap,0.7,72.46916294097896,15.093059539794917,19.499149322509712
mps-uncap,0.1,21.133143901824955,5.9263896942138645,2.648138999938963
mps-uncap,0.2,21.929969787597653,6.194522380828869,3.770949840545666
mps-uncap,0.3,30.624437332153217,9.590160846710212,4.692316055297852
mps-uncap,0.4,28.17951917648314,14.172811508178569,6.514158248901367
