mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,26.0617733001709,6.0420989990234375,5.048561096191405
mps-uncap,0.9,27.251482009887695,6.499624252319336,5.178022384643555
mps-uncap,1.0,27.492809295654297,6.337261199951172,5.58321475982666
mps-uncap,0.5,21.13163471221924,6.241083145141602,4.672670364379883
mps-uncap,0.6,22.36652374267578,6.115388870239259,4.707527160644532
mps-uncap,0.7,24.515247344970703,5.779027938842774,5.048561096191406
mps-uncap,0.1,25.05819797515869,6.463146209716797,3.514933586120606
mps-uncap,0.2,23.655176162719727,6.226539611816406,3.9835691452026367
mps-uncap,0.3,24.052143096923828,6.448626518249512,4.206418991088867
mps-uncap,0.4,21.242690086364746,6.386899948120117,4.395055770874023
