mode,load,0_efficientnet_b6-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,20.03931999206543,4.091858863830566,3.9234161376953125
mps-uncap,0.9,23.219585418701172,4.90117073059082,4.168272018432617
mps-uncap,1.0,26.301145553588867,4.828691482543945,4.5375823974609375
mps-uncap,0.5,16.584396362304688,5.45048713684082,3.2880306243896484
mps-uncap,0.6,16.94035530090332,4.623174667358398,3.355741500854492
mps-uncap,0.7,18.250703811645508,4.232883453369141,3.737926483154297
mps-uncap,0.1,23.618459701538086,5.811929702758789,3.04567813873291
mps-uncap,0.2,18.1577205657959,5.699515342712402,3.0465126037597656
mps-uncap,0.3,18.03898811340332,5.934715270996094,3.0677318572998047
mps-uncap,0.4,17.484545707702637,5.721807479858398,3.2253265380859375
