mode,load,0_densenet121-4,1_densenet121-4
mig,0.1,22.54729270935059,23.081684112548828
mig,0.2,22.004175186157244,22.043943405151367
mig,0.3,20.46947479248047,20.72734832763672
mig,0.4,18.041038513183594,19.227790832519535
mig,0.5,18.408870697021484,19.368433952331543
mig,0.6,22.194576263427734,21.973896026611328
mig,0.7,25.975775718688976,29.423975944519043
mig,0.8,44.47274208068848,47.77088165283203
mig,0.9,66.76805019378662,76.65834426879883
mig,1.0,612.451982498169,412.47079372406006
