mode,load,0_densenet121-4,1_densenet121-4
mig,0.1,60.60919225287895,56.91907684470691
mig,0.2,115.12353891757841,113.26146133221793
mig,0.3,174.17378083514046,171.32634028329252
mig,0.4,231.01143120586048,226.33496134191662
mig,0.5,279.75553726124934,281.8846053714832
mig,0.6,338.7441768306173,342.3397493315379
mig,0.7,393.8009780097308,392.4695689471747
mig,0.8,461.9528497994648,450.1279212694587
mig,0.9,517.1713745576086,503.4961744186411
mig,1.0,571.592295254095,566.7191409729879
