mode,load,0_densenet201-8,1_squeezenet1_0-16,2_vgg13-16
mps-uncap,0.8,20.45273780822754,3.2694339752197266,8.600234985351562
mps-uncap,0.9,29.937267303466797,3.633737564086914,9.461164474487305
mps-uncap,1.0,60.463905334472656,5.864858627319336,9.37795639038086
mps-uncap,0.5,20.604610443115234,3.2546520233154297,8.55112075805664
mps-uncap,0.6,20.39313316345215,3.272533416748047,8.575677871704102
mps-uncap,0.7,20.436763763427734,3.256559371948242,8.545637130737305
mps-uncap,0.1,21.483421325683594,3.5216808319091797,8.53276252746582
mps-uncap,0.2,21.572351455688477,3.4728050231933594,8.474111557006836
mps-uncap,0.3,20.64061164855957,3.2918453216552734,8.499622344970703
mps-uncap,0.4,20.246505737304688,3.2634735107421875,8.492708206176758
