mode,load,0_densenet201-8,1_squeezenet1_0-16,2_vgg13-16
mps-uncap,0.8,103.44457626342773,17.70639419555664,15.944242477416992
mps-uncap,0.9,104.6900749206543,17.587661743164062,16.486644744873047
mps-uncap,1.0,93.02043914794922,18.646955490112305,16.141653060913086
mps-uncap,0.5,76.39455795288086,17.737150192260742,15.69509506225586
mps-uncap,0.6,83.92786979675293,19.13738250732422,15.842437744140625
mps-uncap,0.7,86.87376976013184,19.135713577270508,15.076875686645508
mps-uncap,0.1,48.25115203857422,17.835617065429688,16.841650009155273
mps-uncap,0.2,49.45969581604004,20.46656608581543,19.63067054748535
mps-uncap,0.3,60.14657020568848,21.473407745361328,20.98226547241211
mps-uncap,0.4,62.793731689453125,15.39921760559082,15.155553817749023
