mode,load,0_squeezenet1_1-4,1_squeezenet1_1-4
mig,0.1,348.5731720716287,302.9562271341443
mig,0.2,680.0670384284368,603.5894504979402
mig,0.3,1046.459274051016,884.2925848232758
mig,0.4,1335.1033920380655,1180.8407964161736
mig,0.5,1684.4589073063241,1478.2130124349717
mig,0.6,2051.013586168812,1776.6573268261172
mig,0.7,2230.168972052953,2062.452179557213
mig,0.8,2183.9610084621604,2181.46412004613
mig,0.9,2187.3732035767375,2165.1236274616485
mig,1.0,2208.8992652204565,2135.101713708696
