mode,load,0_mobilenet_v3_large-4,1_vgg13-32,2_vgg19-16
mps-uncap,0.8,17.263054847717285,32.85026550292969,31.20732307434082
mps-uncap,0.9,39.9012565612793,72.17621803283691,56.3197135925293
mps-uncap,1.0,221.20153903961182,281.61144256591797,832.5340747833252
mps-uncap,0.5,8.434295654296875,19.570469856262207,18.085956573486328
mps-uncap,0.6,10.141849517822266,21.227359771728516,21.47650718688965
mps-uncap,0.7,11.824846267700195,23.98097515106201,24.516582489013672
mps-uncap,0.1,7.48443603515625,14.72330093383789,10.874629020690918
mps-uncap,0.2,7.27081298828125,14.6942138671875,10.873079299926758
mps-uncap,0.3,7.598161697387695,14.748573303222656,10.92064380645752
mps-uncap,0.4,7.826566696166992,15.107512474060059,11.246442794799805
