mode,load,0_mobilenet_v3_large-4,1_vgg13-32,2_vgg19-16
mps-uncap,0.8,0.05459785461425781,12.509822845458984,7.605314254760742
mps-uncap,0.9,1.9710063934326172,49.74246025085449,28.515338897705078
mps-uncap,1.0,179.30686473846436,259.0979337692261,800.5523681640625
mps-uncap,0.5,0.056743621826171875,0.054955482482910156,0.054836273193359375
mps-uncap,0.6,0.05698204040527344,0.05888938903808594,0.05555152893066406
mps-uncap,0.7,0.055789947509765625,5.526542663574219,0.05817413330078125
mps-uncap,0.1,0.06413459777832031,0.064849853515625,0.06341934204101562
mps-uncap,0.2,0.05936622619628906,0.06008148193359375,0.06318092346191406
mps-uncap,0.3,0.06079673767089844,0.057220458984375,0.059485435485839844
mps-uncap,0.4,0.057220458984375,0.05745887756347656,0.05745887756347656
