mode,load,0_inception_v3-8,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,24.2459774017334,13.317108154296875,11.44099235534668
mps-uncap,0.9,1946.6094970703125,18.567800521850586,1216.8359756469727
mps-uncap,1.0,4468.788146972656,2968.424916267395,2482.81192779541
mps-uncap,0.5,1.8265247344970703,0.027894973754882812,0.7150173187255859
mps-uncap,0.6,3.6345720291137695,2.4640560150146484,3.072381019592285
mps-uncap,0.7,6.53386116027832,5.773067474365234,5.419611930847168
mps-uncap,0.1,0.03314018249511719,0.03147125244140625,0.02956390380859375
mps-uncap,0.2,0.0286102294921875,0.026464462280273438,0.029087066650390625
mps-uncap,0.3,0.027179718017578125,0.02574920654296875,0.02765655517578125
mps-uncap,0.4,0.029087066650390625,0.024318695068359375,0.028133392333984375
