mode,load,0_inception_v3-8,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,11.719679832458496,7.6297760009765625,5.787134170532227
mps-uncap,0.9,11.82866096496582,6.454181671142579,6.372737884521484
mps-uncap,1.0,11.516070365905762,6.928205490112305,5.906224250793457
mps-uncap,0.5,11.407637596130371,7.025957107543945,6.513023376464845
mps-uncap,0.6,9.872198104858398,8.046722412109375,6.293749809265137
mps-uncap,0.7,9.971237182617188,8.052206039428711,6.252765655517578
mps-uncap,0.1,19.666576385498047,8.1756591796875,10.820651054382324
mps-uncap,0.2,16.485309600830078,7.883620262145997,10.615777969360352
mps-uncap,0.3,14.31846618652344,7.597446441650391,8.721971511840822
mps-uncap,0.4,11.601591110229494,7.692480087280274,6.8636417388916025
