mode,load,0_inception_v3-8,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,92.84913539886476,53.40423583984373,42.986869812011726
mps-uncap,0.9,4153.6192417144775,74.5819091796875,2055.669212341309
mps-uncap,1.0,8093.075585365296,5687.23738193512,4471.4343547821045
mps-uncap,0.5,27.13091373443603,14.041423797607422,14.598560333251953
mps-uncap,0.6,26.69041156768799,21.004199981689453,18.448352813720707
mps-uncap,0.7,36.732387542724624,30.12394905090332,28.749585151672363
mps-uncap,0.1,21.576595306396484,9.74826812744141,15.298056602478026
mps-uncap,0.2,22.340965270996094,11.907505989074707,15.871191024780275
mps-uncap,0.3,19.596385955810558,11.953234672546387,14.207267761230476
mps-uncap,0.4,21.179294586181648,13.102436065673844,12.14232444763184
