mode,load,0_densenet161-4,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,9.200096130371094,25.081157684326172,0.9641647338867188
mps-uncap,0.9,9.401321411132812,25.357723236083984,0.9615421295166016
mps-uncap,1.0,22.75395393371582,25.94780921936035,1.375436782836914
mps-uncap,0.5,9.523630142211914,24.758100509643555,0.9953975677490234
mps-uncap,0.6,9.421110153198242,24.76954460144043,0.9787082672119141
mps-uncap,0.7,9.5977783203125,24.73926544189453,0.9562969207763672
mps-uncap,0.1,9.578704833984375,24.808645248413086,0.9858608245849609
mps-uncap,0.2,9.395599365234375,24.789094924926758,1.003265380859375
mps-uncap,0.3,9.627819061279297,24.68085289001465,0.9787082672119141
mps-uncap,0.4,9.551763534545898,24.76668357849121,0.9691715240478516
