mode,load,0_densenet161-4,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,136.3809108734131,281.9209098815918,51.86271667480469
mps-uncap,0.9,246.3393211364746,678.3783435821533,51.82671546936035
mps-uncap,1.0,313.00854682922363,2738.213300704956,127.22015380859375
mps-uncap,0.5,63.176631927490234,136.2602710723877,17.74311065673828
mps-uncap,0.6,79.84066009521484,186.30504608154297,17.5020694732666
mps-uncap,0.7,105.32116889953613,246.016263961792,24.447202682495117
mps-uncap,0.1,14.41645622253418,25.56586265563965,4.934787750244141
mps-uncap,0.2,40.21954536437988,45.94874382019043,7.170438766479492
mps-uncap,0.3,41.62335395812988,66.36905670166016,9.999275207519531
mps-uncap,0.4,57.16085433959961,125.08797645568848,13.283729553222656
