mode,load,0_densenet161-4,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,30.811753273010254,31.38681888580322,7.337212562561029
mps-uncap,0.9,29.199233055114743,32.64479637145996,7.407808303833008
mps-uncap,1.0,29.48218584060669,32.58317947387695,7.575740814208984
mps-uncap,0.5,28.839988708496097,30.829429626464844,6.274323463439941
mps-uncap,0.6,27.86174297332764,31.301884651184082,6.638193130493164
mps-uncap,0.7,28.41022253036499,31.65529727935791,6.877319812774659
mps-uncap,0.1,26.126899719238278,28.337597846984863,4.124517440795901
mps-uncap,0.2,28.649411201477037,29.316153526306152,5.5136632919311515
mps-uncap,0.3,28.66350412368774,29.258751869201657,6.004819869995117
mps-uncap,0.4,27.751779556274414,30.459396839141846,6.186504364013671
