mode,load,0_densenet161-4,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,0.01239776611328125,0.0133514404296875,0.008106231689453125
mps-uncap,0.9,0.0133514404296875,0.013828277587890625,0.009059906005859375
mps-uncap,1.0,0.013589859008789062,0.023126602172851562,0.008344650268554688
mps-uncap,0.5,0.012159347534179688,0.013113021850585938,0.010251998901367188
mps-uncap,0.6,0.01239776611328125,0.012874603271484375,0.010013580322265625
mps-uncap,0.7,0.012874603271484375,0.010728836059570312,0.008344650268554688
mps-uncap,0.1,0.020503997802734375,0.016689300537109375,0.010967254638671875
mps-uncap,0.2,0.01811981201171875,0.014066696166992188,0.009775161743164062
mps-uncap,0.3,0.013113021850585938,0.0133514404296875,0.010251998901367188
mps-uncap,0.4,0.011920928955078125,0.012874603271484375,0.009775161743164062
