mode,load,0_inception_v3-8,1_resnet101-8,2_squeezenet1_0-8
mps-uncap,0.8,21.214628219604514,29.479169845581072,8.064341545104991
mps-uncap,0.9,47.18713760375976,56.57541751861572,13.281154632568363
mps-uncap,1.0,3280.6169271469116,260.9924793243408,86.50040626525879
mps-uncap,0.5,9.674644470214842,10.0600004196167,2.479004859924318
mps-uncap,0.6,9.89961624145508,10.637855529785158,3.2314777374267587
mps-uncap,0.7,12.327289581298828,15.990495681762695,4.558324813842773
mps-uncap,0.1,0.9442329406738282,0.06949901580810547,0.07545948028564453
mps-uncap,0.2,7.652878761291508,5.203318595886241,0.9226322174072277
mps-uncap,0.3,10.566234588623058,9.811401367187504,1.6935825347900402
mps-uncap,0.4,9.540081024169922,9.737253189086918,2.084803581237794
