mode,load,0_inception_v3-4,1_squeezenet1_0-4,2_vgg19-4
mps-uncap,0.8,25.598239898681648,8.332085609436035,19.04125213623047
mps-uncap,0.9,45.781946182251,11.143159866333015,33.79321098327637
mps-uncap,1.0,109.33780670166014,97.31781482696536,248.29173088073733
mps-uncap,0.5,20.031476020812995,5.315303802490234,8.15589427947998
mps-uncap,0.6,18.0145263671875,6.264662742614748,10.28907299041748
mps-uncap,0.7,19.635534286499023,6.888866424560547,13.377404212951662
mps-uncap,0.1,13.485240936279299,3.0945301055908208,4.170632362365723
mps-uncap,0.2,17.068147659301758,3.6672592163085938,4.746484756469726
mps-uncap,0.3,20.24526596069336,4.207134246826172,5.940675735473634
mps-uncap,0.4,18.816781044006348,5.059432983398438,7.041692733764648
