mode,load,0_inception_v3-4,1_squeezenet1_0-4,2_vgg19-4
mps-uncap,0.8,61.02347373962402,33.3709716796875,78.26876640319824
mps-uncap,0.9,104.42805290222168,42.30308532714844,76.27558708190918
mps-uncap,1.0,263.355016708374,190.63925743103027,372.3416328430176
mps-uncap,0.5,35.76231002807617,12.090206146240234,20.41006088256836
mps-uncap,0.6,35.336971282958984,19.122600555419922,24.010896682739258
mps-uncap,0.7,53.28822135925293,19.579410552978516,49.43275451660156
mps-uncap,0.1,15.276670455932617,3.5715103149414062,5.796909332275391
mps-uncap,0.2,28.241395950317383,7.670879364013672,6.61468505859375
mps-uncap,0.3,36.360979080200195,7.284402847290039,9.71364974975586
mps-uncap,0.4,29.86907958984375,11.805295944213867,14.27316665649414
