mode,load,0_inception_v3-4,1_squeezenet1_0-4,2_vgg19-4
mps-uncap,0.8,10.528802871704102,3.2688379287719727,7.277727127075195
mps-uncap,0.9,16.636133193969727,4.261970520019531,11.026144027709961
mps-uncap,1.0,35.44950485229492,24.64592456817627,113.71457576751709
mps-uncap,0.5,10.684847831726074,2.918243408203125,4.324078559875488
mps-uncap,0.6,9.738922119140625,3.1107664108276367,4.654049873352051
mps-uncap,0.7,9.929418563842773,3.1757354736328125,5.65338134765625
mps-uncap,0.1,12.163639068603516,2.656698226928711,3.5352706909179688
mps-uncap,0.2,12.205123901367188,2.6984214782714844,3.59189510345459
mps-uncap,0.3,12.267351150512695,2.763986587524414,3.849506378173828
mps-uncap,0.4,11.640667915344238,2.909064292907715,4.109621047973633
