mode,load,0_inception_v3-4,1_squeezenet1_0-4,2_vgg19-4
mps-uncap,0.8,1.8236637115478516,0.645756721496582,2.9969215393066406
mps-uncap,0.9,7.390499114990234,1.7287731170654297,6.506443023681641
mps-uncap,1.0,25.101542472839355,21.619558334350586,108.8261604309082
mps-uncap,0.5,0.046253204345703125,0.0438690185546875,0.04553794860839844
mps-uncap,0.6,0.041484832763671875,0.04744529724121094,0.04971027374267578
mps-uncap,0.7,0.0553131103515625,0.19049644470214844,1.547694206237793
mps-uncap,0.1,0.06008148193359375,0.04696846008300781,0.049114227294921875
mps-uncap,0.2,0.05412101745605469,0.04458427429199219,0.04410743713378906
mps-uncap,0.3,0.05459785461425781,0.044345855712890625,0.04315376281738281
mps-uncap,0.4,0.05054473876953125,0.04601478576660156,0.0438690185546875
