mode,load,0_inception_v3-4,1_squeezenet1_0-4,2_vgg19-4
mps-uncap,0.8,10.404014587402344,3.3621788024902344,4.963541030883789
mps-uncap,0.9,11.537122726440431,3.3154010772705083,5.133867263793945
mps-uncap,1.0,11.127805709838867,3.6361932754516606,5.270242691040039
mps-uncap,0.5,11.853837966918947,3.115534782409668,4.564237594604493
mps-uncap,0.6,10.493993759155273,3.2503604888916016,4.665088653564454
mps-uncap,0.7,10.240364074707031,3.2777786254882812,4.791212081909181
mps-uncap,0.1,12.821578979492188,2.9026031494140625,3.923392295837403
mps-uncap,0.2,12.717962265014648,2.9594898223876953,4.146599769592285
mps-uncap,0.3,12.692022323608398,3.075838088989258,4.288434982299805
mps-uncap,0.4,12.379050254821777,3.168010711669922,4.454660415649415
