mode,load,0_inception_v3-4,1_squeezenet1_0-4,2_vgg19-4
mps-uncap,0.8,11.31369590759277,3.706269264221192,5.2802228927612305
mps-uncap,0.9,12.5063419342041,3.6076450347900386,5.41377067565918
mps-uncap,1.0,11.878166198730469,3.9001870155334464,5.495340824127196
mps-uncap,0.5,13.542308807373047,3.4606695175170903,4.935972690582275
mps-uncap,0.6,12.832016944885252,3.6160731315612793,5.037083625793456
mps-uncap,0.7,11.59918785095214,3.6652088165283203,5.136966705322266
mps-uncap,0.1,13.74176025390625,3.3387374877929688,4.476802349090577
mps-uncap,0.2,13.367128372192381,3.4152030944824223,4.621989727020264
mps-uncap,0.3,13.598432540893556,3.4935951232910165,4.755573272705078
mps-uncap,0.4,13.247609138488757,3.5594224929809566,4.872422218322755
