mode,load,0_densenet169-4,1_efficientnet_b7-8,2_squeezenet1_1-16
mps-uncap,0.8,0.010728836059570312,0.010967254638671875,0.00762939453125
mps-uncap,0.9,0.012159347534179688,0.012636184692382812,0.008344650268554688
mps-uncap,1.0,0.012874603271484375,0.013113021850585938,0.009298324584960938
mps-uncap,0.5,0.011444091796875,0.011920928955078125,0.008821487426757812
mps-uncap,0.6,0.012159347534179688,0.01239776611328125,0.00858306884765625
mps-uncap,0.7,0.011444091796875,0.012159347534179688,0.007867813110351562
mps-uncap,0.1,0.0133514404296875,0.014066696166992188,0.010728836059570312
mps-uncap,0.2,0.012636184692382812,0.019550323486328125,0.010251998901367188
mps-uncap,0.3,0.01239776611328125,0.01239776611328125,0.010251998901367188
mps-uncap,0.4,0.012159347534179688,0.011920928955078125,0.00858306884765625
