mode,load,0_densenet169-4,1_efficientnet_b7-8,2_squeezenet1_1-16
mps-uncap,0.8,19.701838493347168,36.86356544494629,5.150556564331055
mps-uncap,0.9,33.59556198120117,67.0311450958252,8.451461791992188
mps-uncap,1.0,86.08877658843994,175.1483678817749,264.288067817688
mps-uncap,0.5,17.069458961486816,21.51501178741455,2.9512643814086914
mps-uncap,0.6,16.86263084411621,23.299813270568848,3.445863723754883
mps-uncap,0.7,17.873525619506836,26.528358459472656,3.6563873291015625
mps-uncap,0.1,23.527979850769043,25.50637722015381,2.710700035095215
mps-uncap,0.2,18.262863159179688,22.41039276123047,2.6688575744628906
mps-uncap,0.3,17.829179763793945,21.390557289123535,2.8727054595947266
mps-uncap,0.4,17.76754856109619,21.280407905578613,2.8682947158813477
