mode,load,0_densenet169-4,1_efficientnet_b7-8,2_squeezenet1_1-16
mps-uncap,0.8,21.254539489746094,28.449058532714844,6.849050521850586
mps-uncap,0.9,23.46038818359375,28.93972396850586,5.441188812255859
mps-uncap,1.0,21.517038345336914,28.9459228515625,5.747795104980469
mps-uncap,0.5,23.727893829345703,27.012348175048828,5.308866500854492
mps-uncap,0.6,22.768020629882812,27.621984481811523,5.758523941040039
mps-uncap,0.7,22.617816925048828,28.590679168701172,5.255460739135742
mps-uncap,0.1,27.05550193786621,32.74989128112793,5.106687545776367
mps-uncap,0.2,28.52344512939453,33.655643463134766,5.005598068237305
mps-uncap,0.3,27.104616165161133,32.85622596740723,5.231142044067383
mps-uncap,0.4,25.798559188842773,29.41131591796875,5.306482315063477
