mode,load,0_densenet169-4,1_efficientnet_b7-8,2_squeezenet1_1-16
mps-uncap,0.8,15.377998352050781,23.711442947387695,3.0813217163085938
mps-uncap,0.9,18.902301788330078,25.49123764038086,3.182649612426758
mps-uncap,1.0,19.056081771850586,27.20797061920166,3.4780502319335938
mps-uncap,0.5,13.971686363220215,19.811391830444336,2.489924430847168
mps-uncap,0.6,13.693809509277344,20.21348476409912,2.5801658630371094
mps-uncap,0.7,13.997793197631836,21.42810821533203,2.7191638946533203
mps-uncap,0.1,23.374438285827637,21.860122680664062,2.6252269744873047
mps-uncap,0.2,17.84205436706543,22.035598754882812,2.571582794189453
mps-uncap,0.3,17.195463180541992,20.084857940673828,2.638101577758789
mps-uncap,0.4,16.495585441589355,19.689202308654785,2.54976749420166
