mode,load,0_densenet169-4,1_efficientnet_b7-8,2_squeezenet1_1-16
mps-uncap,0.8,4.365682601928711,13.864755630493164,2.1152496337890625
mps-uncap,0.9,16.107797622680664,42.21677780151367,5.163311958312988
mps-uncap,1.0,67.87991523742676,148.1229066848755,260.654091835022
mps-uncap,0.5,0.04756450653076172,0.044345855712890625,0.040531158447265625
mps-uncap,0.6,0.050067901611328125,0.056743621826171875,0.0438690185546875
mps-uncap,0.7,0.057220458984375,3.798246383666992,0.4603862762451172
mps-uncap,0.1,0.05996227264404297,0.06020069122314453,0.047087669372558594
mps-uncap,0.2,0.0591278076171875,0.05841255187988281,0.0438690185546875
mps-uncap,0.3,0.0553131103515625,0.057220458984375,0.044345855712890625
mps-uncap,0.4,0.052928924560546875,0.053763389587402344,0.04220008850097656
