mode,load,0_densenet169-4,1_efficientnet_b7-8,2_squeezenet1_1-16
mps-uncap,0.8,19.362330436706543,26.867151260375977,4.319572448730469
mps-uncap,0.9,21.770000457763672,27.92210578918457,4.2934417724609375
mps-uncap,1.0,20.08535861968994,27.956843376159668,4.667878150939941
mps-uncap,0.5,18.357348442077637,23.234868049621582,3.5747528076171875
mps-uncap,0.6,18.07270050048828,24.424195289611816,4.003381729125976
mps-uncap,0.7,19.523763656616207,25.6805419921875,3.9446353912353516
mps-uncap,0.1,26.259541511535645,30.014634132385254,2.9905080795288086
mps-uncap,0.2,24.148225784301758,28.915882110595703,3.0083656311035156
mps-uncap,0.3,22.869873046875,22.800898551940918,3.265237808227539
mps-uncap,0.4,18.78809928894043,22.971272468566895,3.401255607604981
