mode,load,0_efficientnet_b5-8,1_resnet50-2,2_vgg13-8
mps-uncap,0.8,218.76072883605957,90.30652046203613,65.82808494567871
mps-uncap,0.9,324.0926265716553,144.53697204589844,132.9936981201172
mps-uncap,1.0,1170.4092025756836,1499.138593673706,300.0459671020508
mps-uncap,0.5,61.18321418762207,36.163330078125,33.2338809967041
mps-uncap,0.6,66.48540496826172,45.032501220703125,46.42367362976074
mps-uncap,0.7,96.39286994934082,42.38176345825195,43.19572448730469
mps-uncap,0.1,38.00487518310547,12.80355453491211,12.023687362670898
mps-uncap,0.2,41.94355010986328,19.91128921508789,13.736486434936523
mps-uncap,0.3,53.62200736999512,29.769182205200195,19.961833953857422
mps-uncap,0.4,52.167654037475586,27.87637710571289,23.772239685058594
