mode,load,0_efficientnet_b5-8,1_resnet50-2,2_vgg13-8
mps-uncap,0.8,132.45531797409055,50.33035278320311,40.78429222106934
mps-uncap,0.9,225.8844947814941,98.33308219909678,96.47939682006837
mps-uncap,1.0,1027.3049545288084,1411.4108085632324,263.0601787567135
mps-uncap,0.5,46.88727855682373,24.48647499084473,18.430957794189425
mps-uncap,0.6,54.07543659210205,26.0263395309448,22.23871231079102
mps-uncap,0.7,71.4903688430786,31.60982131958011,27.896394729614254
mps-uncap,0.1,36.61626338958742,11.191916465759276,8.826441764831543
mps-uncap,0.2,38.21919918060304,13.527903556823732,9.421467781066895
mps-uncap,0.3,41.01435899734497,16.85147285461423,12.234821319580076
mps-uncap,0.4,43.34113597869874,20.497617721557607,14.230751991271973
