mode,load,0_efficientnet_b5-8,1_resnet50-2,2_vgg13-8
mps-uncap,0.8,206.85482025146484,77.81600952148438,59.984445571899414
mps-uncap,0.9,285.1300239562988,132.4605941772461,127.55250930786133
mps-uncap,1.0,1131.9489479064941,1484.6668243408203,294.4650650024414
mps-uncap,0.5,40.097713470458984,28.409957885742188,27.813434600830078
mps-uncap,0.6,48.83718490600586,34.152984619140625,40.66109657287598
mps-uncap,0.7,71.94232940673828,37.8413200378418,38.59233856201172
mps-uncap,0.1,18.148422241210938,6.621360778808594,7.554531097412109
mps-uncap,0.2,20.60985565185547,13.690948486328125,9.284496307373047
mps-uncap,0.3,36.603689193725586,24.346590042114258,14.635086059570312
mps-uncap,0.4,34.87372398376465,20.933151245117188,19.271135330200195
