mode,load,0_mobilenet_v3_large-2,1_vgg11-16,2_vgg13-32
mps-uncap,0.8,99.50237751007089,97.29433298110963,141.68633937835665
mps-uncap,0.9,136.6705083847044,144.61784362792972,424.2426109313969
mps-uncap,1.0,586.3309359550472,401.831605434418,784.5511436462402
mps-uncap,0.5,24.38796758651737,25.35222768783568,36.9477272033692
mps-uncap,0.6,28.254389762878418,37.03524589538582,76.27196311950652
mps-uncap,0.7,41.129887104034424,41.04669570922852,65.91305732727045
mps-uncap,0.1,0.07757186889648429,2.3632049560546875,11.622402667999268
mps-uncap,0.2,3.4010052680969447,10.866360664367699,15.7085418701172
mps-uncap,0.3,11.924922466278055,12.76122093200683,27.312800884246784
mps-uncap,0.4,17.74895668029782,18.034338951110804,38.41615676879891
