mode,load,0_mobilenet_v3_large-2,1_vgg11-16,2_vgg13-32
mps-uncap,0.8,151.95369720458984,168.57028007507324,181.08320236206055
mps-uncap,0.9,207.31091499328613,200.9408473968506,495.81027030944824
mps-uncap,1.0,684.5128536224365,459.0182304382324,844.4881439208984
mps-uncap,0.5,44.95382308959961,45.220136642456055,72.46208190917969
mps-uncap,0.6,65.85121154785156,60.77718734741211,218.8100814819336
mps-uncap,0.7,87.5699520111084,105.57079315185547,120.33557891845703
mps-uncap,0.1,0.09369850158691406,4.510402679443359,16.5557861328125
mps-uncap,0.2,7.285118103027344,17.019271850585938,29.103994369506836
mps-uncap,0.3,30.116558074951172,19.243478775024414,38.426876068115234
mps-uncap,0.4,32.73582458496094,37.09769248962402,53.98225784301758
