mode,load,0_efficientnet_b6-2,1_efficientnet_b7-16,2_mobilenet_v2-32,3_resnet101-32
mps-uncap,1.0,0.009775161743164062,0.007867813110351562,0.0007152557373046875,0.000476837158203125
