mode,load,0_resnet34-16,1_resnet34-16,2_resnet34-8
mps-uncap,0.8,8.676767349243164,8.681535720825195,6.866765022277832
mps-uncap,0.9,8.534240722656252,9.021997451782227,8.361577987670898
mps-uncap,1.0,8.410215377807617,8.96763801574707,8.524656295776367
mps-uncap,0.5,7.895350456237793,7.313871383666994,7.114601135253906
mps-uncap,0.6,8.173656463623047,8.162498474121094,6.451511383056641
mps-uncap,0.7,8.3160400390625,7.717609405517578,7.498621940612793
mps-uncap,0.1,8.405208587646484,8.379673957824707,8.23354721069336
mps-uncap,0.2,8.394622802734375,8.24880599975586,8.165597915649414
mps-uncap,0.3,7.952690124511719,8.161211013793945,8.0092191696167
mps-uncap,0.4,7.924866676330567,8.040523529052734,7.982492446899414
