mode,load,0_densenet169-16,1_densenet201-32,2_vgg19-2
mps-uncap,0.8,12.151956558227539,26.570796966552734,2.228975296020508
mps-uncap,0.9,12.249469757080078,28.00893783569336,2.233743667602539
mps-uncap,1.0,12.245655059814453,32.62639045715332,2.242565155029297
mps-uncap,0.5,12.227058410644531,26.474475860595703,2.2161006927490234
mps-uncap,0.6,12.210369110107422,26.45397186279297,2.2187232971191406
mps-uncap,0.7,12.223482131958008,26.53789520263672,2.218961715698242
mps-uncap,0.1,12.151956558227539,26.479721069335938,2.223491668701172
mps-uncap,0.2,12.237310409545898,26.514530181884766,2.2253990173339844
mps-uncap,0.3,12.126445770263672,26.465654373168945,2.2199153900146484
mps-uncap,0.4,12.153148651123047,26.57461166381836,2.216339111328125
