mode,load,0_densenet169-16,1_densenet201-32,2_vgg19-2
mps-uncap,0.8,12.178659439086914,26.61895751953125,2.2461414337158203
mps-uncap,0.9,12.263774871826172,28.068065643310547,2.2478103637695312
mps-uncap,1.0,12.477636337280273,32.66334533691406,2.2547245025634766
mps-uncap,0.5,12.259960174560547,26.497364044189453,2.2308826446533203
mps-uncap,0.6,12.238740921020508,26.582956314086914,2.2437572479248047
mps-uncap,0.7,12.257575988769531,26.596784591674805,2.241373062133789
mps-uncap,0.1,12.164831161499023,26.561498641967773,2.2361278533935547
mps-uncap,0.2,12.281179428100586,26.55792236328125,2.239227294921875
mps-uncap,0.3,12.155294418334961,26.507139205932617,2.232074737548828
mps-uncap,0.4,12.183189392089844,26.639938354492188,2.228975296020508
