mode,load,0_densenet169-16,1_densenet201-32,2_vgg19-2
mps-uncap,0.8,185.20473957061805,234.4512772560119,35.85604667663563
mps-uncap,0.9,509.3729519844049,914.2577648162847,137.59608268737796
mps-uncap,1.0,1220.4101657867434,790.5005741119384,1789.0710711479187
mps-uncap,0.5,83.68193149566648,56.58838748931875,10.718631744384785
mps-uncap,0.6,82.40220546722396,106.07620716094974,12.492725849151618
mps-uncap,0.7,116.01334095001219,236.8143463134752,22.045860290527344
mps-uncap,0.1,21.32085561752319,34.502906799316314,2.0577287673950213
mps-uncap,0.2,22.480854988098137,29.382891654968187,2.939362525939941
mps-uncap,0.3,22.916824817657467,33.43019485473633,4.8134374618530265
mps-uncap,0.4,28.330566883087204,42.794668674469065,7.775630950927735
