mode,load,0_densenet169-16,1_densenet201-32,2_vgg19-2
mps-uncap,0.8,256.8366527557373,375.75626373291016,93.66154670715332
mps-uncap,0.9,604.6340465545654,1109.569787979126,171.126127243042
mps-uncap,1.0,1350.9521484375,899.132251739502,1828.5460472106934
mps-uncap,0.5,158.0343246459961,129.77123260498047,24.814128875732422
mps-uncap,0.6,134.82356071472168,184.94772911071777,32.58657455444336
mps-uncap,0.7,214.57767486572266,372.7526664733887,44.33155059814453
mps-uncap,0.1,48.3403205871582,74.89728927612305,14.427661895751953
mps-uncap,0.2,54.320573806762695,70.98221778869629,12.136697769165039
mps-uncap,0.3,49.33452606201172,85.27016639709473,16.988039016723633
mps-uncap,0.4,59.91172790527344,94.8340892791748,20.997047424316406
