mode,load,0_densenet169-16,1_densenet201-32,2_vgg19-2
mps-uncap,0.8,30.0140380859375,42.34182834625244,4.31513786315918
mps-uncap,0.9,36.42439842224121,47.87325859069824,5.035161972045898
mps-uncap,1.0,38.771986961364746,49.43680763244629,5.490422248840332
mps-uncap,0.5,16.899585723876953,32.59992599487305,2.526998519897461
mps-uncap,0.6,17.67730712890625,34.790754318237305,3.0978918075561523
mps-uncap,0.7,25.33853054046631,37.87648677825928,3.8247108459472656
mps-uncap,0.1,23.764967918395996,27.81224250793457,2.454400062561035
mps-uncap,0.2,22.393465042114258,28.326749801635742,2.4323463439941406
mps-uncap,0.3,18.464207649230957,29.551267623901367,2.4302005767822266
mps-uncap,0.4,17.93038845062256,30.118107795715332,2.4368762969970703
