mode,load,0_resnet152-32,1_alexnet-4,2_inception_v3-8
mps-uncap,1.0,38.935654163360596,4.554114341735839,25.116026401519775
mig,1.0,59.80942249298096,2.0258426666259766,11.201539039611815
