mode,load,0_resnet152-32,1_alexnet-4,2_inception_v3-8
mps-uncap,1.0,37.88495063781738,2.0973682403564453,20.788908004760742
mig,1.0,57.03473091125488,1.7325878143310547,10.200977325439453
