mode,load,0_resnet152-32,1_alexnet-4,2_inception_v3-8
mps-uncap,1.0,38.41657638549805,3.2963275909423837,23.06520938873291
mig,1.0,57.556819915771484,1.8215179443359375,10.388398170471191
