mode,load,0_resnet152-32,1_alexnet-4,2_inception_v3-8
mps-uncap,1.0,38.416361808776855,3.2963275909423837,23.06509017944336
mig,1.0,57.55658149719238,1.8215179443359375,10.388374328613281
