mode,load,0_densenet121-16,1_mobilenet_v2-8,2_vgg19-16
mps-uncap,0.8,174.69446182250937,58.39931964874267,109.16728973388689
mps-uncap,0.9,680.5066967010497,106.49616241455077,224.26888704299935
mps-uncap,1.0,3097.197484970094,1857.1145820617676,753.7839031219481
mps-uncap,0.5,72.64022827148447,26.375329494476357,45.50708770751952
mps-uncap,0.6,82.05003738403329,29.95678901672363,58.27871322631838
mps-uncap,0.7,126.01843595504761,37.578494548797615,80.22117614746082
mps-uncap,0.1,28.962354660034162,10.958168506622314,20.76962471008301
mps-uncap,0.2,34.297933578491175,12.3502254486084,21.470785140991218
mps-uncap,0.3,42.9749059677124,15.097825527191159,29.339959621429436
mps-uncap,0.4,48.67489814758277,18.577823638916023,32.72022247314453
