mode,load,0_densenet121-16,1_mobilenet_v2-8,2_vgg19-16
mps-uncap,0.8,126.3817143440244,47.94796705245971,96.61706447601331
mps-uncap,0.9,628.9302253723135,94.64682579040515,210.3224086761475
mps-uncap,1.0,3045.8221435546893,1844.6086406707764,739.2678833007811
mps-uncap,0.5,35.92195510864268,17.0375347137452,33.25549602508536
mps-uncap,0.6,52.5635719299317,20.696182250976538,45.18161773681646
mps-uncap,0.7,105.22050142288207,26.58131122589112,68.06606292724608
mps-uncap,0.1,10.562000274658196,4.6154522895813,10.067868232727054
mps-uncap,0.2,15.813083648681621,5.603666305541995,10.471296310424808
mps-uncap,0.3,20.400676727294893,6.929566860198943,18.020637035369866
mps-uncap,0.4,31.00658416748043,10.009651184082035,20.80233573913573
