mode,load,0_densenet121-16,1_mobilenet_v2-8,2_vgg19-16
mps-uncap,0.8,40.58694839477539,10.505199432373047,21.062850952148438
mps-uncap,0.9,70.78933715820312,15.266895294189453,37.97447681427002
mps-uncap,1.0,833.6460590362549,940.1931762695312,445.742130279541
mps-uncap,0.5,18.759727478027344,6.716132164001465,12.132644653320312
mps-uncap,0.6,20.22266387939453,8.284568786621094,13.633251190185547
mps-uncap,0.7,24.85489845275879,9.331226348876953,16.414523124694824
mps-uncap,0.1,16.796350479125977,5.945444107055664,10.831832885742188
mps-uncap,0.2,16.858577728271484,5.743980407714844,10.839223861694336
mps-uncap,0.3,16.965150833129883,5.843877792358398,11.197328567504883
mps-uncap,0.4,17.39811897277832,5.990266799926758,11.563777923583984
