mode,load,0_densenet121-16,1_mobilenet_v2-8,2_vgg19-16
mps-uncap,0.8,226.5467643737793,99.71904754638672,162.2321605682373
mps-uncap,0.9,750.0765323638916,131.4108371734619,257.190465927124
mps-uncap,1.0,3240.723133087158,1905.1499366760254,761.6920471191406
mps-uncap,0.5,70.42551040649414,37.71257400512695,69.2894458770752
mps-uncap,0.6,98.93798828125,36.06843948364258,62.12449073791504
mps-uncap,0.7,143.6455249786377,44.2194938659668,131.8504810333252
mps-uncap,0.1,14.437437057495117,5.64265251159668,12.403249740600586
mps-uncap,0.2,27.8775691986084,10.548114776611328,20.54762840270996
mps-uncap,0.3,32.32002258300781,11.05952262878418,31.147003173828125
mps-uncap,0.4,61.21253967285156,18.07856559753418,28.790950775146484
