mode,load,0_densenet121-16,1_mobilenet_v2-8,2_vgg19-16
mps-uncap,0.8,0.05984306335449219,0.053882598876953125,8.661508560180664
mps-uncap,0.9,32.45091438293457,5.255937576293945,24.937033653259277
mps-uncap,1.0,782.7749252319336,926.8984794616699,431.63347244262695
mps-uncap,0.5,0.06031990051269531,0.047206878662109375,0.0514984130859375
mps-uncap,0.6,0.057220458984375,0.04982948303222656,0.06532669067382812
mps-uncap,0.7,0.05900859832763672,0.04649162292480469,4.530072212219238
mps-uncap,0.1,0.062465667724609375,0.0591278076171875,0.060558319091796875
mps-uncap,0.2,0.05984306335449219,0.0514984130859375,0.05364418029785156
mps-uncap,0.3,0.058650970458984375,0.04887580871582031,0.053882598876953125
mps-uncap,0.4,0.05936622619628906,0.049114227294921875,0.04863739013671875
