mode,load,0_inception_v3-8,1_mobilenet_v2-2,2_squeezenet1_0-2
mps-uncap,1.0,8.800506591796875,4.098653793334961,1.8031597137451172
mig,1.0,8.651494979858398,4.003047943115234,1.7306804656982422
