mode,load,0_inception_v3-8,1_mobilenet_v2-2,2_squeezenet1_0-2
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.005245208740234375
mig,1.0,0.000476837158203125,0.0059604644775390625,0.005245208740234375
