mode,load,0_inception_v3-8,1_mobilenet_v2-2,2_squeezenet1_0-2
mps-uncap,1.0,8.661508560180664,4.034996032714844,1.7559528350830078
mig,1.0,8.513689041137695,3.9548873901367188,1.703500747680664
