mode,load,0_inception_v3-8,1_mobilenet_v2-2,2_squeezenet1_0-2
mps-uncap,1.0,9.10639762878418,4.2858123779296875,2.043485641479492
mig,1.0,8.935928344726562,4.130363464355469,1.802206039428711
