mode,load,0_inception_v3-8,1_mobilenet_v2-2,2_squeezenet1_0-2
mps-uncap,1.0,8.661508560180664,4.034996032714844,1.7557144165039062
mig,1.0,8.513450622558594,3.954648971557617,1.703023910522461
