mode,load,0_squeezenet1_0-8,1_squeezenet1_0-8,2_squeezenet1_0-8,3_squeezenet1_0-8
mig,0.1,9.59467887878418,11.632680892944336,10.092020034790039,16.493797302246094
mig,0.2,19.807815551757812,20.775318145751953,16.394615173339844,43.106794357299805
mig,0.3,24.08742904663086,27.139663696289062,20.61915397644043,43.792009353637695
mig,0.4,30.52687644958496,36.25750541687012,42.75774955749512,53.88593673706055
mig,0.5,38.47503662109375,44.840335845947266,44.88205909729004,63.09366226196289
mig,0.6,73.15278053283691,61.640024185180664,54.82745170593262,88.25564384460449
mig,0.7,93.0936336517334,120.80144882202148,89.95389938354492,121.03986740112305
mig,0.8,193.6936378479004,170.62854766845703,371.6561794281006,232.76495933532715
mig,0.9,1677.5765419006348,1219.4318771362305,1094.3703651428223,1430.299997329712
mig,1.0,7096.498012542725,6845.727205276489,7894.796848297119,7340.547561645508
